phi,m,n,k,function,TFLOPS,total_time[sec],scaling,low_prec_gemm,mod_hi2mid,undo_scaling,
-1.000000,8192,8192,8192,OS2-f8-accu-10,1.101162e+02,3.994003e-02,7.223584e-03,2.858534e-02,3.709344e-03,5.002240e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-11,9.930639e+01,4.428765e-02,7.992208e-03,3.167392e-02,4.073376e-03,5.611360e-04,
-1.000000,8192,8192,8192,OS2-f8-accu-12,9.018908e+01,4.876474e-02,8.872592e-03,3.463006e-02,4.447008e-03,6.138720e-04,
-1.000000,8192,8192,8192,BF16x9,1.552838e+02,2.832264e-02,,,,,
-1.000000,8192,8192,8192,CGEMM,7.674964e+01,5.730381e-02,,,,,
-1.000000,16384,16384,16384,OS2-i8-fast-3,1.362022e+03,2.583245e-02,3.744272e-03,1.933766e-02,1.526560e-03,1.190640e-03,
-1.000000,16384,16384,16384,OS2-i8-fast-4,8.826548e+02,3.986198e-02,4.647280e-03,3.158440e-02,2.191424e-03,1.399792e-03,
-1.000000,16384,16384,16384,OS2-i8-fast-5,7.118437e+02,4.942710e-02,4.786880e-03,4.023266e-02,2.775600e-03,1.672176e-03,
-1.000000,16384,16384,16384,OS2-i8-fast-6,5.887920e+02,5.975688e-02,5.504592e-03,4.906251e-02,3.354128e-03,1.858576e-03,
-1.000000,16384,16384,16384,OS2-i8-fast-7,5.106111e+02,6.890640e-02,6.216624e-03,5.675957e-02,3.887952e-03,1.994736e-03,
-1.000000,16384,16384,16384,OS2-i8-fast-8,4.386235e+02,8.021542e-02,8.585296e-03,6.492397e-02,4.469408e-03,2.162688e-03,
-1.000000,16384,16384,16384,OS2-i8-fast-9,3.963306e+02,8.877531e-02,9.624656e-03,7.186483e-02,4.960400e-03,2.409472e-03,
-1.000000,16384,16384,16384,OS2-i8-fast-10,3.613090e+02,9.738029e-02,1.050842e-02,7.865611e-02,5.424048e-03,2.573328e-03,
-1.000000,16384,16384,16384,OS2-i8-fast-11,3.361815e+02,1.046589e-01,1.152979e-02,8.440550e-02,5.926976e-03,2.760192e-03,
-1.000000,16384,16384,16384,OS2-i8-fast-12,3.054728e+02,1.151800e-01,1.430240e-02,9.137419e-02,6.524304e-03,2.956800e-03,
-1.000000,16384,16384,16384,OS2-i8-accu-3,9.311890e+02,3.778435e-02,1.292962e-02,2.208838e-02,1.570704e-03,1.246624e-03,
-1.000000,16384,16384,16384,OS2-i8-accu-4,7.208249e+02,4.881126e-02,1.446302e-02,3.069365e-02,2.145392e-03,1.426448e-03,
-1.000000,16384,16384,16384,OS2-i8-accu-5,5.988818e+02,5.875011e-02,1.559853e-02,3.873659e-02,2.697568e-03,1.648624e-03,
-1.000000,16384,16384,16384,OS2-i8-accu-6,5.185335e+02,6.785361e-02,1.641542e-02,4.635757e-02,3.241888e-03,1.823744e-03,
