phi,m,n,k,function,relerr_max,relerr_med,TFLOPS,total_time [sec],conv_32f_2_8i,cublasGemmEx,conv_32i_2_8u,inverse_scaling,
5.000000e-01,8192,8192,8192,OS2-fast-12,1.114439e-02,2.069875e-08,1.256303e+02,3.500784e-02,4.489311e-03,2.638912e-02,3.098590e-03,1.010766e-03,
5.000000e-01,8192,8192,8192,OS2-fast-13,5.106192e-03,2.069799e-08,1.152558e+02,3.815901e-02,4.951842e-03,2.870615e-02,3.357709e-03,1.123298e-03,
5.000000e-01,8192,8192,8192,OS2-fast-14,2.956089e-02,2.070438e-08,1.067079e+02,4.121574e-02,5.449221e-03,3.089863e-02,3.615974e-03,1.231765e-03,
5.000000e-01,8192,8192,8192,OS2-fast-15,1.491185e-02,2.076150e-08,9.921229e+01,4.432966e-02,5.900087e-03,3.318369e-02,3.874701e-03,1.351054e-03,
5.000000e-01,8192,8192,8192,OS2-accu-2,1.901817e+07,8.240183e-01,4.670398e+02,9.416855e-03,4.298593e-03,4.132753e-03,5.168606e-04,4.493199e-04,
5.000000e-01,8192,8192,8192,OS2-accu-3,6.956220e+06,8.012386e-02,3.573970e+02,1.230577e-02,4.526600e-03,6.419260e-03,7.744311e-04,5.663471e-04,
5.000000e-01,8192,8192,8192,OS2-accu-4,1.743985e+05,5.143175e-03,2.931842e+02,1.500096e-02,4.754643e-03,8.683540e-03,1.033442e-03,5.095799e-04,
5.000000e-01,8192,8192,8192,OS2-accu-5,1.805137e+04,3.219047e-04,2.475303e+02,1.776771e-02,4.912600e-03,1.092484e-02,1.292082e-03,6.187195e-04,
5.000000e-01,8192,8192,8192,OS2-accu-6,9.633214e+02,2.005804e-05,2.128762e+02,2.066012e-02,5.267646e-03,1.309927e-02,1.549787e-03,7.237188e-04,
5.000000e-01,8192,8192,8192,OS2-accu-7,2.534471e+01,1.217837e-06,1.864920e+02,2.358303e-02,5.555267e-03,1.536080e-02,1.808230e-03,8.391794e-04,
5.000000e-01,8192,8192,8192,OS2-accu-8,8.169908e+00,4.599618e-08,1.666674e+02,2.638817e-02,5.879484e-03,1.766232e-02,2.065839e-03,7.606170e-04,
5.000000e-01,8192,8192,8192,OS2-accu-9,4.299589e-02,2.088947e-08,1.504059e+02,2.924118e-02,6.193310e-03,1.983436e-02,2.324669e-03,8.689618e-04,
5.000000e-01,8192,8192,8192,OS2-accu-10,9.926689e-04,2.065981e-08,1.371923e+02,3.205754e-02,6.558757e-03,2.192607e-02,2.583067e-03,9.696887e-04,
5.000000e-01,8192,8192,8192,OS2-accu-11,2.630533e-04,2.065859e-08,1.257204e+02,3.498275e-02,6.964983e-03,2.407487e-02,2.840874e-03,1.081987e-03,
5.000000e-01,8192,8192,8192,OS2-accu-12,5.487820e-04,2.065823e-08,1.145481e+02,3.839477e-02,7.927156e-03,2.634035e-02,3.099455e-03,1.007841e-03,
5.000000e-01,8192,8192,8192,OS2-accu-13,2.137411e-03,2.066567e-08,1.063459e+02,4.135606e-02,8.363302e-03,2.849701e-02,3.358556e-03,1.117146e-03,
5.000000e-01,8192,8192,8192,OS2-accu-14,8.569107e-04,2.066453e-08,9.886517e+01,4.448530e-02,8.891712e-03,3.072923e-02,3.618963e-03,1.225322e-03,
5.000000e-01,8192,8192,8192,OS2-accu-15,2.013851e-03,2.066183e-08,9.242619e+01,4.758442e-02,9.336269e-03,3.300505e-02,3.874597e-03,1.348227e-03,
